PaymentDate,OrderNumber,CustomerName,BranchSubCounty,BranchCounty,ProductName,CategoryName,QuantityOrdered,CostOfProductionPerUnit,SellingPricePerUnit,ProfitPerUnit,PercentageProfitPerUnit
2022-06-28,5306,Patrick Kabongo,Mathare,Nairobi,Wali wa Pilau,Rice Dishes,2,30.00,70.00,40.00,133.33
2022-06-28,5306,Patrick Kabongo,Mathare,Nairobi,Tilapia Fry,Fish Dishes,7,200.00,350.00,150.00,75.00
2022-06-30,1963,[Business] Diani Suites,Nakuru Town East,Nakuru,Atayef,Sweet Snacks/Desserts,4,10.00,30.00,20.00,200.00
2022-06-30,4688,Pierre Odhiambo,Westlands,Nairobi,Ugali,Staple Foods,5,10.00,20.00,10.00,100.00
2022-06-30,4688,Pierre Odhiambo,Westlands,Nairobi,Pilau,Rice Dishes,5,100.00,200.00,100.00,100.00
2022-07-01,2590,Emmanuelle Mugisha,Githurai,Nairobi,Shiro,African Cultural Specials,4,30.00,70.00,40.00,133.33
2022-07-01,3888,Alaine Lumumba,Makadara,Nairobi,Jollof Rice,Combination Plates,1,30.00,70.00,40.00,133.33
2022-07-01,3888,Alaine Lumumba,Makadara,Nairobi,Tibs,African Cultural Specials,3,100.00,200.00,100.00,100.00
2022-07-01,4934,Kiptoo Munyui,Embakasi,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2022-07-02,2383,Alain Adan,Starehe,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2022-07-02,2383,Alain Adan,Starehe,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,2,70.00,150.00,80.00,114.29
2022-07-02,3418,[Business] Voyager Lodge,Kamukunji,Nairobi,Supu ya Kuku,Soup/Stew Dishes,7,70.00,150.00,80.00,114.29
2022-07-02,3956,Mwangi Malema,Kangemi,Nairobi,Kuku Choma,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2022-07-02,3956,Mwangi Malema,Kangemi,Nairobi,Nyama na Matoke,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-07-02,3956,Mwangi Malema,Kangemi,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2022-07-04,720,Pierrette Munyuli,Kesses,Uasin Gishu,Firfir,African Cultural Specials,2,30.00,70.00,40.00,133.33
2022-07-04,720,Pierrette Munyuli,Kesses,Uasin Gishu,Matoke na Wali,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2022-07-04,720,Pierrette Munyuli,Kesses,Uasin Gishu,Pap,Combination Plates,8,10.00,30.00,20.00,200.00
2022-07-04,2833,[Business] InterContinental Residences,Westlands,Nairobi,Gomen,African Cultural Specials,2,20.00,50.00,30.00,150.00
2022-07-04,2833,[Business] InterContinental Residences,Westlands,Nairobi,Omena,Fish Dishes,3,30.00,70.00,40.00,133.33
2022-07-04,4907,[Business] Swahili Suites,Kangemi,Nairobi,Akara,Combination Plates,3,20.00,50.00,30.00,150.00
2022-07-04,4907,[Business] Swahili Suites,Kangemi,Nairobi,Tilapia Fry,Fish Dishes,7,200.00,350.00,150.00,75.00
2022-07-04,4907,[Business] Swahili Suites,Kangemi,Nairobi,Kuku Fry,Meat-Based Dishes,1,150.00,300.00,150.00,100.00
2022-07-05,358,[Business] Hemingways Suites,Kesses,Uasin Gishu,Kaimati,Sweet Snacks/Desserts,1,5.00,20.00,15.00,300.00
2022-07-05,1668,Otieno Ahmed,Roy Sambu,Nairobi,Fufu,Combination Plates,3,20.00,50.00,30.00,150.00
2022-07-05,3461,[Business] Villa Rosa Retreat,Kesses,Uasin Gishu,Nyama na Sukuma,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2022-07-07,3018,[Business] Baobab Haven,Kilimani,Nairobi,Potjiekos,Combination Plates,8,50.00,100.00,50.00,100.00
2022-07-07,3946,[Business] Fairmont Palace,Roy Sambu,Nairobi,Samosa,Fried Dishes,5,20.00,50.00,30.00,150.00
2022-07-07,3946,[Business] Fairmont Palace,Roy Sambu,Nairobi,Mbuzi Choma,Meat-Based Dishes,3,200.00,350.00,150.00,75.00
2022-07-07,3956,Mwangi Malema,Kangemi,Nairobi,Kuku Choma,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2022-07-07,3956,Mwangi Malema,Kangemi,Nairobi,Nyama na Matoke,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-07-07,3956,Mwangi Malema,Kangemi,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2022-07-08,3748,[Business] Voyager Resort,Kamukunji,Nairobi,Chechebsa,African Cultural Specials,7,20.00,50.00,30.00,150.00
2022-07-08,3748,[Business] Voyager Resort,Kamukunji,Nairobi,Suya,Combination Plates,1,50.00,100.00,50.00,100.00
2022-07-08,5219,[Business] Voyager Haven,Makadara,Nairobi,Banku,Combination Plates,8,30.00,70.00,40.00,133.33
2022-07-09,988,[Business] Safari Retreat,Dagoretti,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2022-07-09,988,[Business] Safari Retreat,Dagoretti,Nairobi,Matoke na Nyama,Soup/Stew Dishes,7,30.00,70.00,40.00,133.33
2022-07-10,1523,Otieno Mutua,Kasarani,Nairobi,Tilapia Fry,Fish Dishes,5,200.00,350.00,150.00,75.00
2022-07-10,1523,Otieno Mutua,Kasarani,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-07-10,1523,Otieno Mutua,Kasarani,Nairobi,Samosa,Fried Dishes,3,20.00,50.00,30.00,150.00
2022-07-11,720,Pierrette Munyuli,Kesses,Uasin Gishu,Pap,Combination Plates,8,10.00,30.00,20.00,200.00
2022-07-11,720,Pierrette Munyuli,Kesses,Uasin Gishu,Matoke na Wali,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2022-07-11,720,Pierrette Munyuli,Kesses,Uasin Gishu,Firfir,African Cultural Specials,2,30.00,70.00,40.00,133.33
2022-07-11,2940,[Business] Serena Hotel,Embakasi,Nairobi,Kuku Stew,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2022-07-11,2940,[Business] Serena Hotel,Embakasi,Nairobi,Supu ya Kuku na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2022-07-11,2940,[Business] Serena Hotel,Embakasi,Nairobi,Wali wa Kukaanga,Rice Dishes,6,30.00,70.00,40.00,133.33
2022-07-11,3348,[Business] Hilton Residences,Makadara,Nairobi,Nyama na Wali,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2022-07-11,3348,[Business] Hilton Residences,Makadara,Nairobi,Maharagwe,Legume-Based Dishes,5,30.00,60.00,30.00,100.00
2022-07-11,4048,[Business] Diani Hotel,Kasarani,Nairobi,Mahamri,Sweet Snacks/Desserts,1,5.00,20.00,15.00,300.00
2022-07-11,4048,[Business] Diani Hotel,Kasarani,Nairobi,Kuku na Ugali,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-07-11,4048,[Business] Diani Hotel,Kasarani,Nairobi,Chapati,Staple Foods,8,5.00,20.00,15.00,300.00
2022-07-11,4176,[Business] Fairmont Haven,Githurai,Nairobi,Wali wa Kukaanga,Rice Dishes,1,30.00,70.00,40.00,133.33
2022-07-11,5339,[Business] Diani Inn,Kangemi,Nairobi,Biltong,Combination Plates,6,100.00,200.00,100.00,100.00
2022-07-11,5339,[Business] Diani Inn,Kangemi,Nairobi,Bunny Chow,Combination Plates,4,40.00,80.00,40.00,100.00
2022-07-11,5339,[Business] Diani Inn,Kangemi,Nairobi,Wali wa Pilau,Rice Dishes,3,30.00,70.00,40.00,133.33
2022-07-12,353,Pierrette Muthoni,Embakasi,Nairobi,Uji,Staple Foods,7,10.00,30.00,20.00,200.00
2022-07-12,708,Paul Ndayishimiye,Langata,Nairobi,Matumbo,Meat-Based Dishes,3,70.00,150.00,80.00,114.29
2022-07-12,708,Paul Ndayishimiye,Langata,Nairobi,Samosa,Fried Dishes,6,20.00,50.00,30.00,150.00
2022-07-12,2630,[Business] Villa Rosa Inn,Nyeri Central,Nyeri,Tibs,African Cultural Specials,6,100.00,200.00,100.00,100.00
2022-07-12,2630,[Business] Villa Rosa Inn,Nyeri Central,Nyeri,Matoke na Maharagwe,Soup/Stew Dishes,1,30.00,70.00,40.00,133.33
2022-07-12,2630,[Business] Villa Rosa Inn,Nyeri Central,Nyeri,Pap,Combination Plates,8,10.00,30.00,20.00,200.00
2022-07-13,3297,Achieng Munyao,Makadara,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,7,30.00,70.00,40.00,133.33
2022-07-14,3772,Wambui Omondi,Nyali,Mombasa,Kuku na Wali,Meat-Based Dishes,1,100.00,200.00,100.00,100.00
2022-07-14,3772,Wambui Omondi,Nyali,Mombasa,Wali wa Nazi,Rice Dishes,5,30.00,70.00,40.00,133.33
2022-07-14,3772,Wambui Omondi,Nyali,Mombasa,Kuku na Ugali,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2022-07-15,247,[Business] Voyager Palace,Kesses,Uasin Gishu,Mishkaki,Meat-Based Dishes,8,100.00,200.00,100.00,100.00
2022-07-15,479,[Business] Boma Hotel,Makadara,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,1,70.00,150.00,80.00,114.29
2022-07-15,479,[Business] Boma Hotel,Makadara,Nairobi,Pilau,Rice Dishes,1,100.00,200.00,100.00,100.00
2022-07-15,479,[Business] Boma Hotel,Makadara,Nairobi,Kaimati,Sweet Snacks/Desserts,5,5.00,20.00,15.00,300.00
2022-07-15,1672,Patricia Mandela,Dagoretti,Nairobi,Maharagwe na Wali,Legume-Based Dishes,6,30.00,60.00,30.00,100.00
2022-07-15,1672,Patricia Mandela,Dagoretti,Nairobi,Wali wa Nazi na Samaki,Rice Dishes,1,30.00,70.00,40.00,133.33
2022-07-15,2731,Emmanuelle Ibrahim,Kamukunji,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,4,30.00,70.00,40.00,133.33
2022-07-15,2830,Kamau Kariuki,Dagoretti,Nairobi,Wali wa Nazi na Maharagwe,Rice Dishes,5,30.00,70.00,40.00,133.33
2022-07-15,2830,Kamau Kariuki,Dagoretti,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2022-07-15,2830,Kamau Kariuki,Dagoretti,Nairobi,Nyama Choma,Meat-Based Dishes,1,150.00,300.00,150.00,100.00
2022-07-15,3836,Njeri Njoroge,Mathare,Nairobi,Nyama na Wali,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-07-15,3836,Njeri Njoroge,Mathare,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,8,30.00,70.00,40.00,133.33
2022-07-15,3836,Njeri Njoroge,Mathare,Nairobi,Fish Curry,Fish Dishes,6,150.00,300.00,150.00,100.00
2022-07-16,65,[Business] Villa Rosa Retreat,Mathare,Nairobi,Kuku na Wali,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2022-07-16,65,[Business] Villa Rosa Retreat,Mathare,Nairobi,Supu ya Kuku,Soup/Stew Dishes,3,70.00,150.00,80.00,114.29
2022-07-16,306,Claude Zuma,Kamukunji,Nairobi,Vetkoek,Sweet Snacks/Desserts,1,20.00,50.00,30.00,150.00
2022-07-16,306,Claude Zuma,Kamukunji,Nairobi,Banga Soup,Combination Plates,6,50.00,100.00,50.00,100.00
2022-07-16,306,Claude Zuma,Kamukunji,Nairobi,Chapati,Staple Foods,2,5.00,20.00,15.00,300.00
2022-07-16,551,[Business] Nyali Retreat,Langata,Nairobi,Supu ya Nyama na Wali,Soup/Stew Dishes,8,70.00,150.00,80.00,114.29
2022-07-16,551,[Business] Nyali Retreat,Langata,Nairobi,Jollof Rice,Combination Plates,8,30.00,70.00,40.00,133.33
2022-07-16,551,[Business] Nyali Retreat,Langata,Nairobi,Kuku na Wali,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-07-16,4484,Claudine Hassan,Kesses,Uasin Gishu,Bobotie,Combination Plates,1,50.00,100.00,50.00,100.00
2022-07-16,4484,Claudine Hassan,Kesses,Uasin Gishu,Fish Curry,Fish Dishes,5,150.00,300.00,150.00,100.00
2022-07-16,4484,Claudine Hassan,Kesses,Uasin Gishu,Matoke na Nyama,Soup/Stew Dishes,7,30.00,70.00,40.00,133.33
2022-07-17,2585,[Business] Ole Sereni Lodge,Kibra,Nairobi,Wali wa Nazi na Nyama,Rice Dishes,2,30.00,70.00,40.00,133.33
2022-07-17,3768,Alain Adan,Starehe,Nairobi,Firfir,African Cultural Specials,4,30.00,70.00,40.00,133.33
2022-07-18,2446,Michelle Zuma,Nyeri Central,Nyeri,Sosaties,Combination Plates,4,50.00,100.00,50.00,100.00
2022-07-18,2446,Michelle Zuma,Nyeri Central,Nyeri,Suya,Combination Plates,5,50.00,100.00,50.00,100.00
2022-07-18,2446,Michelle Zuma,Nyeri Central,Nyeri,Bunny Chow,Combination Plates,2,40.00,80.00,40.00,100.00
2022-07-18,3325,Wambui Munzala,Kesses,Uasin Gishu,Jollof Rice,Combination Plates,1,30.00,70.00,40.00,133.33
2022-07-18,3325,Wambui Munzala,Kesses,Uasin Gishu,Nyama na Matoke,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-07-19,2972,Otieno Mutua,Nakuru Town East,Nakuru,Firfir,African Cultural Specials,3,30.00,70.00,40.00,133.33
2022-07-19,2972,Otieno Mutua,Nakuru Town East,Nakuru,Wali wa Pilau,Rice Dishes,4,30.00,70.00,40.00,133.33
2022-07-19,2972,Otieno Mutua,Nakuru Town East,Nakuru,Nyama na Matoke,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-07-19,3728,[Business] Diani Haven,Roy Sambu,Nairobi,Biltong,Combination Plates,1,100.00,200.00,100.00,100.00
2022-07-19,5461,Joseph Mandela,Westlands,Nairobi,Nyama Choma,Meat-Based Dishes,1,150.00,300.00,150.00,100.00
2022-07-19,5461,Joseph Mandela,Westlands,Nairobi,Tibs,African Cultural Specials,2,100.00,200.00,100.00,100.00
2022-07-19,5461,Joseph Mandela,Westlands,Nairobi,Maharagwe na Matoke,Legume-Based Dishes,8,30.00,60.00,30.00,100.00
2022-07-20,1271,Mutiso Kabila,Embakasi,Nairobi,Githeri,Legume-Based Dishes,5,30.00,70.00,40.00,133.33
2022-07-20,1271,Mutiso Kabila,Embakasi,Nairobi,Tibs,African Cultural Specials,8,100.00,200.00,100.00,100.00
2022-07-20,1271,Mutiso Kabila,Embakasi,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,1,30.00,70.00,40.00,133.33
2022-07-20,2693,Amina Nkurunziza,Nyali,Mombasa,Mbuzi Choma,Meat-Based Dishes,8,200.00,350.00,150.00,75.00
2022-07-21,5355,Felicite Zuma,Roy Sambu,Nairobi,Wali wa Pilau,Rice Dishes,8,30.00,70.00,40.00,133.33
2022-07-21,5355,Felicite Zuma,Roy Sambu,Nairobi,Nyama na Matoke,Meat-Based Dishes,2,100.00,200.00,100.00,100.00
2022-07-22,1810,Marie Mohammed,Kesses,Uasin Gishu,Uji,Staple Foods,1,10.00,30.00,20.00,200.00
2022-07-22,1810,Marie Mohammed,Kesses,Uasin Gishu,Supu ya Samaki,Fish Dishes,5,70.00,150.00,80.00,114.29
2022-07-22,2709,[Business] Boma Inn,Ruaraka,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2022-07-22,2709,[Business] Boma Inn,Ruaraka,Nairobi,Mahamri,Sweet Snacks/Desserts,2,5.00,20.00,15.00,300.00
2022-07-22,2709,[Business] Boma Inn,Ruaraka,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2022-07-23,1181,Paul Munee,Kibra,Nairobi,Tilapia Fry,Fish Dishes,4,200.00,350.00,150.00,75.00
2022-07-23,1206,Wanjiku Odhiambo,Makadara,Nairobi,Ndizi na Nyama,Soup/Stew Dishes,7,30.00,70.00,40.00,133.33
2022-07-23,2376,Jacqueline Munyui,Kilimani,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,4,30.00,70.00,40.00,133.33
2022-07-23,2376,Jacqueline Munyui,Kilimani,Nairobi,Kitfo,African Cultural Specials,5,200.00,400.00,200.00,100.00
2022-07-23,2376,Jacqueline Munyui,Kilimani,Nairobi,Ugali,Staple Foods,2,10.00,20.00,10.00,100.00
2022-07-24,1606,Marie Munyoki,Starehe,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,6,30.00,70.00,40.00,133.33
2022-07-24,1606,Marie Munyoki,Starehe,Nairobi,Banga Soup,Combination Plates,8,50.00,100.00,50.00,100.00
2022-07-24,1951,[Business] Swahili Suites,Kisumu Central,Kisumu,Chechebsa,African Cultural Specials,7,20.00,50.00,30.00,150.00
2022-07-25,675,Emmanuel Zuma,Kangemi,Nairobi,Supu ya Mbuzi,Soup/Stew Dishes,2,70.00,150.00,80.00,114.29
2022-07-25,925,[Business] Fairmont Resort,Kesses,Uasin Gishu,Matumbo,Meat-Based Dishes,8,70.00,150.00,80.00,114.29
2022-07-25,925,[Business] Fairmont Resort,Kesses,Uasin Gishu,Gomen,African Cultural Specials,7,20.00,50.00,30.00,150.00
2022-07-25,4958,[Business] Ole Sereni Palace,Nyeri Central,Nyeri,Misir Wat,African Cultural Specials,7,30.00,60.00,30.00,100.00
2022-07-25,4992,[Business] Ole Sereni Palace,Mathare,Nairobi,Chapati,Staple Foods,8,5.00,20.00,15.00,300.00
2022-07-26,641,Alaine Mwangi,Ruaraka,Nairobi,Ugali na Sukuma,Staple Foods,5,20.00,50.00,30.00,150.00
2022-07-26,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Supu ya Nyama na Wali,Soup/Stew Dishes,4,70.00,150.00,80.00,114.29
2022-07-26,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Jollof Rice,Combination Plates,2,30.00,70.00,40.00,133.33
2022-07-26,947,[Business] Serena Hotel,Nyeri Central,Nyeri,Matoke na Wali,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2022-07-27,3333,Joseph Mugisha,Kesses,Uasin Gishu,Supu ya Kuku na Wali,Soup/Stew Dishes,8,70.00,150.00,80.00,114.29
2022-07-27,3333,Joseph Mugisha,Kesses,Uasin Gishu,Bunny Chow,Combination Plates,1,40.00,80.00,40.00,100.00
2022-07-27,3333,Joseph Mugisha,Kesses,Uasin Gishu,Biltong,Combination Plates,2,100.00,200.00,100.00,100.00
2022-07-27,3741,Felicite Wanyama,Kangemi,Nairobi,Matoke na Maharagwe,Soup/Stew Dishes,5,30.00,70.00,40.00,133.33
2022-07-27,3741,Felicite Wanyama,Kangemi,Nairobi,Bhajia,Fried Dishes,6,20.00,50.00,30.00,150.00
2022-07-27,3741,Felicite Wanyama,Kangemi,Nairobi,Wali wa Nazi,Rice Dishes,7,30.00,70.00,40.00,133.33
2022-07-29,2780,[Business] Severin Inn,Nyeri Central,Nyeri,Atayef,Sweet Snacks/Desserts,4,10.00,30.00,20.00,200.00
2022-07-29,3333,Joseph Mugisha,Kesses,Uasin Gishu,Bunny Chow,Combination Plates,1,40.00,80.00,40.00,100.00
2022-07-29,3333,Joseph Mugisha,Kesses,Uasin Gishu,Biltong,Combination Plates,2,100.00,200.00,100.00,100.00
2022-07-29,3333,Joseph Mugisha,Kesses,Uasin Gishu,Supu ya Kuku na Wali,Soup/Stew Dishes,8,70.00,150.00,80.00,114.29
2022-07-29,3463,Amina Mutombo,Langata,Nairobi,Suya,Combination Plates,1,50.00,100.00,50.00,100.00
2022-07-29,3463,Amina Mutombo,Langata,Nairobi,Kuku na Wali,Meat-Based Dishes,3,100.00,200.00,100.00,100.00
2022-07-29,3463,Amina Mutombo,Langata,Nairobi,Kuku na Wali,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2022-07-29,4103,Claudine Osman,Kilimani,Nairobi,Chakalaka,Combination Plates,8,20.00,50.00,30.00,150.00
2022-07-29,4103,Claudine Osman,Kilimani,Nairobi,Mukimo,Legume-Based Dishes,2,40.00,80.00,40.00,100.00
2022-07-30,617,Joseph Osman,Kamukunji,Nairobi,Nyama Choma,Meat-Based Dishes,5,150.00,300.00,150.00,100.00
2022-07-30,617,Joseph Osman,Kamukunji,Nairobi,Fufu,Combination Plates,6,20.00,50.00,30.00,150.00
2022-07-31,2225,Pierrette Osman,Kesses,Uasin Gishu,Matoke,Soup/Stew Dishes,6,30.00,60.00,30.00,100.00
2022-08-01,637,[Business] Neptune Manor,Kamukunji,Nairobi,Kelewele,Combination Plates,8,20.00,50.00,30.00,150.00
2022-08-01,637,[Business] Neptune Manor,Kamukunji,Nairobi,Firfir,African Cultural Specials,2,30.00,70.00,40.00,133.33
2022-08-01,637,[Business] Neptune Manor,Kamukunji,Nairobi,Nyama na Matoke,Meat-Based Dishes,4,100.00,200.00,100.00,100.00
2022-08-01,1258,[Business] Hilton Palace,Mathare,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,5,30.00,70.00,40.00,133.33
2022-08-01,1399,[Business] Nyali Residences,Roy Sambu,Nairobi,Shiro,African Cultural Specials,4,30.00,70.00,40.00,133.33
2022-08-01,1399,[Business] Nyali Residences,Roy Sambu,Nairobi,Kaimati,Sweet Snacks/Desserts,4,5.00,20.00,15.00,300.00
2022-08-01,1399,[Business] Nyali Residences,Roy Sambu,Nairobi,Matoke,Soup/Stew Dishes,2,30.00,60.00,30.00,100.00
2022-08-01,5493,Emmanuelle Omondi,Langata,Nairobi,Mahamri,Sweet Snacks/Desserts,5,5.00,20.00,15.00,300.00
2022-08-02,1769,Felicite Munyoki,Kangemi,Nairobi,Fish Curry,Fish Dishes,7,150.00,300.00,150.00,100.00
2022-08-02,4230,[Business] Voyager Palace,Nyeri Central,Nyeri,Pilau,Rice Dishes,7,100.00,200.00,100.00,100.00
2022-08-02,4230,[Business] Voyager Palace,Nyeri Central,Nyeri,Uji,Staple Foods,7,10.00,30.00,20.00,200.00
2022-08-02,4230,[Business] Voyager Palace,Nyeri Central,Nyeri,Mbaazi,Legume-Based Dishes,6,30.00,60.00,30.00,100.00
2022-08-03,3386,[Business] Tamarind Palace,Westlands,Nairobi,Akara,Combination Plates,2,20.00,50.00,30.00,150.00
2022-08-03,3386,[Business] Tamarind Palace,Westlands,Nairobi,Matumbo,Meat-Based Dishes,1,70.00,150.00,80.00,114.29
2022-08-03,3386,[Business] Tamarind Palace,Westlands,Nairobi,Kachumbari,Vegetable-Based Dishes,3,10.00,30.00,20.00,200.00
2022-08-03,3919,Achieng Mandela,Embakasi,Nairobi,Ugali na Sukuma,Staple Foods,8,20.00,50.00,30.00,150.00
2022-08-03,3964,[Business] Tamarind Lodge,Makadara,Nairobi,Firfir,African Cultural Specials,6,30.00,70.00,40.00,133.33
2022-08-03,3964,[Business] Tamarind Lodge,Makadara,Nairobi,Akara,Combination Plates,4,20.00,50.00,30.00,150.00
2022-08-03,5220,Kamau Malema,Westlands,Nairobi,Nyama na Matoke,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-08-04,1050,Jacqueline Wanyama,Dagoretti,Nairobi,Atayef,Sweet Snacks/Desserts,4,10.00,30.00,20.00,200.00
2022-08-04,1050,Jacqueline Wanyama,Dagoretti,Nairobi,Nyama na Maharagwe,Meat-Based Dishes,5,100.00,200.00,100.00,100.00
2022-08-04,3435,[Business] Swahili Resort,Roy Sambu,Nairobi,Mahamri,Sweet Snacks/Desserts,4,5.00,20.00,15.00,300.00
2022-08-05,5017,Jacques Mutombo,Makadara,Nairobi,Gomen,African Cultural Specials,2,20.00,50.00,30.00,150.00
2022-08-06,1584,[Business] Voyager Retreat,Kangemi,Nairobi,Maharagwe na Wali,Legume-Based Dishes,3,30.00,60.00,30.00,100.00
2022-08-06,1584,[Business] Voyager Retreat,Kangemi,Nairobi,Banku,Combination Plates,3,30.00,70.00,40.00,133.33
2022-08-06,4013,[Business] Nyali Retreat,Makadara,Nairobi,Wali wa Nazi,Rice Dishes,5,30.00,70.00,40.00,133.33
2022-08-06,5306,Patrick Kabongo,Mathare,Nairobi,Tilapia Fry,Fish Dishes,7,200.00,350.00,150.00,75.00
2022-08-06,5306,Patrick Kabongo,Mathare,Nairobi,Kuku na Sukuma,Meat-Based Dishes,6,100.00,200.00,100.00,100.00
2022-08-06,5306,Patrick Kabongo,Mathare,Nairobi,Wali wa Pilau,Rice Dishes,2,30.00,70.00,40.00,133.33
2022-08-07,1645,Felicite Wanyama,Kilimani,Nairobi,Mutura,Meat-Based Dishes,3,70.00,150.00,80.00,114.29
2022-08-07,1645,Felicite Wanyama,Kilimani,Nairobi,Supa ya Ndizi,Soup/Stew Dishes,5,30.00,70.00,40.00,133.33
2022-08-08,742,[Business] InterContinental Inn,Westlands,Nairobi,Mukimo,Legume-Based Dishes,8,40.00,80.00,40.00,100.00
2022-08-08,2360,[Business] Hemingways Suites,Dagoretti,Nairobi,Fufu,Combination Plates,4,20.00,50.00,30.00,150.00
2022-08-08,2916,[Business] Sarova Inn,Kangemi,Nairobi,Firfir,African Cultural Specials,8,30.00,70.00,40.00,133.33
2022-08-08,2916,[Business] Sarova Inn,Kangemi,Nairobi,Viazi Karai,Fried Dishes,1,10.00,30.00,20.00,200.00
2022-08-08,2916,[Business] Sarova Inn,Kangemi,Nairobi,Misir Wat,African Cultural Specials,2,30.00,60.00,30.00,100.00
2022-08-08,4994,Jacqueline Lumumba,Langata,Nairobi,Chakalaka,Combination Plates,6,20.00,50.00,30.00,150.00
2022-08-08,4994,Jacqueline Lumumba,Langata,Nairobi,Shiro,African Cultural Specials,5,30.00,70.00,40.00,133.33
2022-08-09,432,[Business] Leopard Beach Resort,Kangemi,Nairobi,Wali wa Nazi,Rice Dishes,2,30.00,70.00,40.00,133.33
2022-08-09,432,[Business] Leopard Beach Resort,Kangemi,Nairobi,Wali wa Nazi na Kuku,Rice Dishes,4,30.00,70.00,40.00,133.33
2022-08-09,4280,Wanjiku Munywe,Mathare,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2022-08-10,1180,[Business] Hemingways Suites,Langata,Nairobi,Waakye,Combination Plates,6,30.00,70.00,40.00,133.33
2022-08-10,3254,Wanjiku Mandela,Kisumu Central,Kisumu,Nyama na Chapati,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-08-10,3254,Wanjiku Mandela,Kisumu Central,Kisumu,Maharagwe na Sukuma,Legume-Based Dishes,1,30.00,60.00,30.00,100.00
2022-08-11,2709,[Business] Boma Inn,Ruaraka,Nairobi,Maharagwe ya Nazi,Legume-Based Dishes,2,30.00,60.00,30.00,100.00
2022-08-11,2709,[Business] Boma Inn,Ruaraka,Nairobi,Matoke na Sukuma,Soup/Stew Dishes,6,30.00,70.00,40.00,133.33
2022-08-11,2709,[Business] Boma Inn,Ruaraka,Nairobi,Mahamri,Sweet Snacks/Desserts,2,5.00,20.00,15.00,300.00
2022-08-12,2542,[Business] Leopard Beach Retreat,Nyeri Central,Nyeri,Chechebsa,African Cultural Specials,6,20.00,50.00,30.00,150.00
2022-08-12,2542,[Business] Leopard Beach Retreat,Nyeri Central,Nyeri,Atayef,Sweet Snacks/Desserts,5,10.00,30.00,20.00,200.00
2022-08-12,2542,[Business] Leopard Beach Retreat,Nyeri Central,Nyeri,Kuku na Chapati,Meat-Based Dishes,7,100.00,200.00,100.00,100.00
2022-08-13,427,[Business] Nyali Residences,Dagoretti,Nairobi,Mukimo,Legume-Based Dishes,2,40.00,80.00,40.00,100.00
2022-08-13,427,[Business] Nyali Residences,Dagoretti,Nairobi,Mutura,Meat-Based Dishes,3,70.00,150.00,80.00,114.29
