business_id,sector,county,quarter,business_age_years,num_employees,payroll_cost_kes,owner_education_level,monthly_marketing_spend_kes,advertising_budget_kes,avg_daily_foot_traffic,online_presence_score,loan_amount_kes,interest_rate_pct,inflation_rate_pct,competitor_density,customer_satisfaction_score,monthly_revenue_kes
929,Agriculture,Nakuru,Q3,5.6,10,344710.0,Secondary,133142.0,136532.0,50.0,55.0,150791.0,12.29,6.73,6,4.5,4982437.0
930,Services,Eldoret,Q4,4.8,9,236590.0,Secondary,37333.0,40522.0,56.8,27.2,323740.0,13.91,7.44,5,3.9,2488732.0
931,Hospitality,Other,Q1,3.1,10,395799.0,Diploma,16737.0,17960.0,58.9,39.3,0.0,15.93,6.76,6,4.0,1214702.0
932,Hospitality,Nakuru,Q4,6.4,4,130503.0,Diploma,34961.0,39158.0,54.3,52.7,497830.0,20.38,7.51,6,4.2,789078.0
933,Hospitality,Kisumu,Q1,7.2,8,237923.0,Secondary,49333.0,48563.0,36.8,66.7,0.0,11.68,6.93,8,2.6,1473436.0
934,Services,Nairobi,Q3,3.8,8,296670.0,Certificate,11545.0,9286.0,47.7,69.3,0.0,13.23,6.45,7,4.4,4452395.0
935,Services,Nakuru,Q2,10.0,11,242623.0,Certificate,49530.0,51068.0,62.4,62.2,299049.0,17.4,7.15,7,3.3,2529235.0
936,Retail,Other,Q2,13.2,10,256436.0,Secondary,23718.0,24466.0,59.6,72.7,26669.0,17.89,7.28,12,3.3,3002615.0
937,Technology,Kisumu,Q2,5.4,3,92086.0,Diploma,5226.0,5004.0,,33.0,62228.0,16.18,7.38,2,,2496788.0
938,Retail,Nakuru,Q2,2.8,6,200860.0,Secondary,37039.0,34423.0,78.7,65.8,0.0,15.13,7.21,5,3.8,2000517.0
939,Services,Mombasa,Q4,2.0,7,223493.0,Diploma,63499.0,63755.0,130.1,55.3,54669.0,15.91,7.41,6,3.6,2615007.0
940,Retail,Eldoret,Q4,4.2,8,226823.0,Secondary,32317.0,33636.0,22.4,57.7,0.0,10.68,7.39,1,2.6,1400723.0
941,Retail,Other,Q4,5.1,8,211603.0,Certificate,9252.0,9785.0,105.7,47.0,0.0,15.82,7.48,6,2.3,2937582.0
942,Services,Nairobi,Q2,1.9,9,316233.0,Secondary,32682.0,28341.0,78.7,34.0,1332927.0,20.24,7.08,10,3.5,1546929.0
943,Retail,Nairobi,Q3,4.1,9,275020.0,Certificate,28836.0,26233.0,59.0,28.3,0.0,11.28,6.53,4,4.4,4744589.0
944,Hospitality,Kisumu,Q2,9.6,10,235912.0,Certificate,34800.0,39685.0,34.8,62.1,16886.0,12.99,6.94,12,4.3,3877694.0
945,Hospitality,Mombasa,Q4,0.7,6,139569.0,Bachelors,4871.0,5041.0,92.8,66.0,0.0,14.23,7.59,8,4.5,2326364.0
946,Retail,Kisumu,Q3,5.6,9,339391.0,Certificate,5594.0,5873.0,85.4,52.1,115154.0,14.43,6.33,5,3.5,1958376.0
947,Manufacturing,Nairobi,Q2,3.4,11,249819.0,Bachelors,15173.0,14313.0,94.9,54.7,356886.0,21.39,7.04,6,3.4,2138100.0
948,Services,Mombasa,Q2,5.2,7,200555.0,Secondary,43222.0,45368.0,46.9,39.2,0.0,12.52,7.11,5,3.6,1527007.0
949,Services,Kisumu,Q2,13.7,11,406318.0,Certificate,38730.0,39502.0,113.8,66.1,854953.0,11.88,7.4,11,4.3,3321797.0
950,Hospitality,Kisumu,Q3,5.0,10,325519.0,Primary,46657.0,46681.0,89.3,56.3,0.0,17.97,6.44,6,5.0,3019681.0
951,Agriculture,Nakuru,Q3,4.5,13,315605.0,Certificate,35263.0,32902.0,49.5,47.0,0.0,13.43,6.4,9,3.3,2707911.0
952,Retail,Eldoret,Q2,8.1,10,211663.0,Diploma,41137.0,40336.0,139.6,74.1,0.0,18.02,7.02,4,3.5,3730967.0
953,Retail,Nakuru,Q4,6.4,6,233537.0,Bachelors,28705.0,34669.0,72.1,69.2,143360.0,14.87,7.65,5,3.7,2940811.0
954,Retail,Eldoret,Q4,5.6,12,245710.0,Diploma,21181.0,21647.0,19.0,21.2,0.0,16.97,6.98,5,3.5,2788028.0
955,Technology,Nakuru,Q2,6.6,13,298523.0,Diploma,37834.0,42116.0,,56.1,0.0,10.48,6.95,7,3.2,1324558.0
956,Services,Kisumu,Q4,11.4,8,242866.0,Secondary,8412.0,8701.0,113.0,33.9,96044.0,16.96,7.81,8,3.6,977593.0
957,Services,Kisumu,Q1,9.2,9,256491.0,Primary,10644.0,10910.0,50.4,58.1,335256.0,16.2,6.89,3,3.1,1174156.0
958,Agriculture,Nairobi,Q4,4.3,13,410797.0,Bachelors,7555.0,7548.0,65.0,0.0,0.0,14.68,7.23,6,4.3,3168579.0
959,Agriculture,Nairobi,Q2,13.2,11,231270.0,Secondary,27206.0,31495.0,115.0,59.3,130288.0,11.56,7.09,6,4.9,2314820.0
960,Agriculture,Kisumu,Q3,3.6,6,159109.0,Primary,8542.0,9224.0,50.8,70.7,164319.0,16.19,6.51,12,3.5,1199372.0
961,Agriculture,Other,Q2,5.6,11,353278.0,Masters,1942.0,1917.0,98.6,52.6,0.0,17.82,7.23,3,5.0,1220451.0
962,Hospitality,Nakuru,Q2,6.1,7,213476.0,Masters,6369.0,6487.0,29.0,29.4,338105.0,13.8,7.38,4,3.6,1778297.0
963,Retail,Nairobi,Q2,4.1,3,72416.0,Diploma,63566.0,72215.0,77.1,98.0,0.0,13.86,7.16,10,3.1,2792914.0
964,Retail,Kisumu,Q3,12.3,6,123411.0,Certificate,27412.0,22558.0,74.5,80.4,260937.0,18.04,6.42,7,4.2,3704155.0
965,Technology,Nairobi,Q1,4.0,7,189138.0,Bachelors,48395.0,52017.0,,43.3,924188.0,20.97,6.92,10,3.0,2139200.0
966,Agriculture,Eldoret,Q4,4.7,13,246284.0,Secondary,5440.0,5945.0,86.8,49.3,230094.0,18.51,7.3,6,4.2,1989749.0
967,Technology,Other,Q4,10.1,7,251005.0,Certificate,34103.0,33763.0,,11.4,721969.0,16.23,7.24,9,3.9,2764167.0
968,Retail,Kisumu,Q3,3.7,8,223026.0,Certificate,7774.0,8259.0,62.1,65.4,0.0,14.72,6.24,9,3.4,2890183.0
969,Agriculture,Kisumu,Q3,1.8,11,255462.0,Bachelors,33387.0,36398.0,64.8,24.9,0.0,15.41,6.27,11,3.3,1580760.0
970,Retail,Nairobi,Q3,5.7,9,199054.0,Bachelors,46645.0,44384.0,136.6,69.7,0.0,11.26,6.37,2,3.0,3391159.0
971,Retail,Mombasa,Q1,2.3,11,245602.0,Diploma,37188.0,41552.0,70.6,77.6,153090.0,15.01,6.62,8,4.5,3747861.0
972,Retail,Other,Q3,2.1,14,261854.0,Secondary,25204.0,27064.0,194.0,53.5,0.0,19.08,6.55,7,,2496788.0
973,Retail,Eldoret,Q1,0.7,8,258255.0,Certificate,61284.0,63598.0,86.6,31.6,0.0,15.63,6.62,3,3.9,1998490.0
974,Technology,Kisumu,Q3,0.8,6,145597.0,Secondary,43157.0,45677.0,,82.5,13651.0,13.5,6.03,5,3.7,2587036.0
975,Hospitality,Mombasa,Q2,0.9,10,311832.0,Bachelors,12551.0,13889.0,30.8,55.0,454858.0,13.2,6.94,3,3.5,2744774.0
976,Manufacturing,Nairobi,Q3,14.3,11,342582.0,Secondary,8128.0,10041.0,102.4,57.1,268071.0,15.4,6.43,7,4.0,6414635.0
977,Agriculture,Nairobi,Q4,0.9,8,261936.0,Primary,104273.0,114575.0,55.8,34.5,673488.0,11.55,7.31,8,4.1,3479921.0
978,Hospitality,Nairobi,Q1,2.3,11,323285.0,Bachelors,13269.0,14793.0,111.4,59.2,0.0,12.59,7.03,6,3.8,1960384.0
979,Agriculture,Mombasa,Q3,4.8,7,263371.0,Certificate,21848.0,23279.0,41.6,50.5,0.0,20.41,6.41,7,3.5,1237496.0
980,Retail,Other,Q2,7.9,5,184063.0,Bachelors,10187.0,12246.0,64.7,25.8,138157.0,12.18,7.23,3,2.8,1515588.0
981,Technology,Kisumu,Q2,8.4,9,264522.0,Primary,41515.0,38722.0,,84.5,59778.0,12.94,7.1,6,3.2,3967775.0
982,Services,Nairobi,Q3,2.8,7,215279.0,Bachelors,11182.0,10187.0,98.1,93.7,327165.0,16.43,6.49,8,3.5,4504522.0
983,Services,Nairobi,Q4,5.5,6,148299.0,Primary,24351.0,25866.0,142.7,77.4,0.0,14.09,7.27,7,3.7,2759170.0
984,Agriculture,Nairobi,Q1,4.7,12,267882.0,Primary,32495.0,35836.0,63.8,74.1,0.0,15.78,6.79,5,2.3,3346280.0
985,Retail,Other,Q4,5.3,4,141009.0,Certificate,14240.0,12019.0,51.8,93.8,0.0,18.26,7.29,8,4.2,1378294.0
986,Technology,Mombasa,Q4,5.8,6,185869.0,Secondary,32170.0,33770.0,,32.0,0.0,10.55,7.43,3,4.0,9863978.0
987,Hospitality,Eldoret,Q3,6.9,9,303485.0,Diploma,71353.0,73891.0,48.3,31.7,0.0,17.91,6.46,10,3.2,1325722.0
988,Retail,Other,Q3,3.4,7,154496.0,Primary,28626.0,31762.0,143.8,45.9,459971.0,13.64,6.36,7,3.0,1389417.0
989,Hospitality,Nairobi,Q2,11.1,6,231880.0,Primary,39139.0,42439.0,64.4,61.6,571407.0,14.58,7.25,2,3.2,2713266.0
990,Services,Kisumu,Q1,4.0,13,337916.0,Bachelors,17704.0,16028.0,84.2,48.6,0.0,21.65,6.86,11,,2496788.0
991,Manufacturing,Other,Q3,18.9,14,293719.0,Secondary,16485.0,15885.0,25.3,32.6,0.0,11.01,6.43,6,3.4,4057549.0
992,Services,Mombasa,Q4,3.5,7,163529.0,Diploma,7697.0,7585.0,24.6,55.1,0.0,17.39,7.42,6,3.6,1777525.0
993,Services,Nairobi,Q1,5.6,9,336237.0,Bachelors,26773.0,29694.0,22.6,52.9,0.0,19.11,6.79,7,4.4,3309949.0
994,Retail,Other,Q3,4.7,15,321629.0,Primary,48830.0,52735.0,123.8,73.5,0.0,13.31,6.37,8,4.1,2283418.0
995,Technology,Other,Q3,5.4,6,146175.0,Bachelors,37689.0,37702.0,,56.0,3369.0,13.36,6.51,10,,2496788.0
996,Hospitality,Kisumu,Q4,10.3,6,283349.0,Secondary,16385.0,17394.0,40.6,13.1,0.0,14.32,7.31,4,3.8,1182695.0
997,Manufacturing,Kisumu,Q2,4.5,10,310442.0,Certificate,19105.0,18443.0,104.2,63.5,0.0,13.29,6.96,5,3.0,3743141.0
998,Retail,Nairobi,Q2,2.0,12,288566.0,Primary,72037.0,87451.0,54.0,89.8,652109.0,15.71,6.86,7,5.0,3941192.0
999,Technology,Other,Q2,3.3,8,178359.0,Bachelors,34520.0,37832.0,,55.6,0.0,18.36,7.05,8,3.4,1046084.0
1000,Hospitality,Mombasa,Q4,4.5,8,145284.0,Diploma,42245.0,47014.0,63.7,76.7,229250.0,14.34,7.49,6,2.5,4046798.0
1001,Retail,Nairobi,Q4,6.0,6,175804.0,Diploma,45913.0,53265.0,112.0,43.9,0.0,18.47,7.3,4,3.9,6185815.0
1002,Hospitality,Nakuru,Q2,2.9,11,321646.0,Masters,17046.0,19284.0,37.6,67.4,366918.0,19.98,7.48,5,2.4,2899078.0
1003,Retail,Other,Q4,3.1,10,352753.0,Secondary,15406.0,16215.0,82.5,38.6,286565.0,16.88,7.53,9,3.6,1664775.0
1004,Retail,Other,Q3,6.1,11,195496.0,Bachelors,16775.0,17366.0,94.2,49.6,0.0,17.18,6.7,10,3.3,2282343.0
1005,Manufacturing,Nairobi,Q2,6.2,7,138371.0,Bachelors,15085.0,17394.0,23.5,49.8,0.0,13.6,7.22,5,4.1,3495770.0
1006,Hospitality,Nairobi,Q1,9.4,10,303153.0,Masters,62460.0,65716.0,65.9,65.5,177196.0,8.0,7.08,2,4.5,6549826.0
1007,Technology,Other,Q3,3.3,5,209335.0,Bachelors,20994.0,20786.0,,36.9,249723.0,17.37,6.38,8,3.4,1572181.0
1008,Hospitality,Other,Q3,7.4,7,251442.0,Doctorate,56476.0,68185.0,25.2,22.8,0.0,18.05,6.12,3,3.4,2535755.0
1009,Services,Kisumu,Q4,4.7,1,29314.0,Secondary,21556.0,21020.0,56.5,65.3,0.0,16.28,7.33,5,4.3,1553518.0
1010,Agriculture,Nakuru,Q3,3.7,8,172328.0,Bachelors,22616.0,20609.0,84.5,64.5,0.0,18.41,6.58,8,3.1,583087.0
1011,Manufacturing,Mombasa,Q1,4.9,9,135490.0,Bachelors,3691.0,4169.0,41.6,57.5,225618.0,13.75,6.82,5,3.8,3985911.0
1012,Agriculture,Mombasa,Q3,5.3,10,283964.0,Diploma,16002.0,15866.0,58.1,75.5,0.0,17.16,6.54,9,4.1,2664365.0
1013,Agriculture,Nairobi,Q3,1.9,9,253978.0,Secondary,63612.0,69006.0,45.5,50.5,0.0,20.21,6.7,3,3.1,1330988.0
1014,Technology,Nairobi,Q2,2.0,9,230254.0,Masters,61997.0,74109.0,,61.2,375816.0,17.63,7.16,5,3.5,3582394.0
1015,Hospitality,Nairobi,Q2,8.1,13,347718.0,Secondary,15662.0,14722.0,128.7,47.3,6480.0,19.8,7.22,2,3.8,17213225.0
1016,Retail,Other,Q4,3.9,10,231973.0,Certificate,2181.0,2283.0,215.1,49.3,380950.0,19.82,7.26,5,,2496788.0
1017,Manufacturing,Nairobi,Q3,6.0,3,66994.0,Diploma,10492.0,12261.0,119.2,62.5,295117.0,11.59,6.34,5,2.7,2107331.0
1018,Services,Nairobi,Q3,7.9,12,378374.0,Secondary,15537.0,17162.0,88.8,100.0,0.0,17.8,6.74,11,3.6,2487953.0
1019,Retail,Kisumu,Q2,4.9,9,200685.0,Bachelors,15627.0,16183.0,106.8,71.3,427404.0,13.48,7.12,4,4.8,2415713.0
1020,Hospitality,Nairobi,Q2,7.5,8,224059.0,Primary,15620.0,19387.0,45.8,67.1,30055.0,11.96,7.01,4,4.5,3596255.0
1021,Services,Nairobi,Q3,5.4,9,258569.0,Diploma,24727.0,25775.0,55.8,72.0,555855.0,14.59,6.41,5,3.5,2734515.0
1022,Services,Kisumu,Q4,5.5,7,235667.0,Bachelors,9465.0,10239.0,75.3,3.3,0.0,21.11,7.3,0,3.6,1797558.0
1023,Technology,Mombasa,Q3,10.8,6,137700.0,Secondary,22036.0,26045.0,,62.0,0.0,13.76,6.39,3,4.1,3641434.0
1024,Agriculture,Nakuru,Q3,4.5,9,330363.0,Bachelors,29965.0,33815.0,43.6,75.0,98542.0,9.87,6.31,6,4.1,2166692.0
1025,Manufacturing,Other,Q1,8.1,7,174130.0,Secondary,16647.0,19239.0,197.7,56.9,113185.0,10.88,6.57,4,4.8,3712196.0
1026,Hospitality,Nairobi,Q4,1.6,5,130683.0,Bachelors,25656.0,25092.0,56.0,54.1,28343.0,17.03,7.37,2,4.6,4197462.0
1027,Technology,Other,Q1,5.8,12,473728.0,Masters,70727.0,81213.0,,34.3,0.0,13.07,6.71,7,2.6,2954386.0
1028,Hospitality,Other,Q4,12.6,14,324912.0,Secondary,38861.0,41331.0,48.9,45.5,144493.0,8.96,7.57,3,2.4,2912869.0
1029,Services,Other,Q2,19.7,11,366773.0,Diploma,34962.0,34624.0,72.3,36.7,486952.0,11.0,7.14,3,3.3,5030329.0
1030,Hospitality,Nakuru,Q4,1.6,14,466790.0,Diploma,17825.0,19033.0,86.0,77.0,326644.0,16.03,7.44,3,2.2,2338275.0
1031,Agriculture,Nakuru,Q4,3.9,15,454194.0,Diploma,15037.0,16017.0,63.8,88.0,287100.0,17.99,7.29,4,4.7,3613966.0
1032,Manufacturing,Nakuru,Q4,2.4,12,350356.0,Bachelors,23031.0,27624.0,81.0,97.6,160290.0,14.07,7.38,11,2.5,1980977.0
1033,Agriculture,Nakuru,Q4,4.6,7,292091.0,Certificate,34421.0,37192.0,43.2,36.3,0.0,17.58,7.45,2,3.5,1558355.0
1034,Technology,Nairobi,Q3,9.0,10,258542.0,Diploma,28420.0,28066.0,,40.3,765668.0,18.43,6.61,4,3.0,3621993.0
1035,Hospitality,Other,Q4,11.1,8,226446.0,Secondary,26358.0,25543.0,115.1,38.5,0.0,12.99,7.39,2,2.4,1759420.0
1036,Manufacturing,Kisumu,Q1,11.3,11,276140.0,Certificate,43338.0,45341.0,17.9,32.6,4614.0,15.11,6.96,4,4.6,9342107.0
1037,Hospitality,Eldoret,Q1,1.5,8,222530.0,Bachelors,33000.0,31095.0,34.2,32.9,0.0,13.58,6.8,9,3.2,1478776.0
1038,Hospitality,Mombasa,Q3,5.3,7,211528.0,Secondary,41480.0,41180.0,104.5,43.7,84750.0,17.22,6.62,3,,2496788.0
1039,Hospitality,Nairobi,Q4,3.2,9,259549.0,Diploma,11168.0,11509.0,78.0,74.2,0.0,13.54,7.33,7,4.8,3191309.0
1040,Retail,Kisumu,Q4,4.4,6,88058.0,Secondary,8054.0,8185.0,75.6,39.2,246695.0,11.62,7.13,10,3.7,2121689.0
1041,Retail,Kisumu,Q3,3.6,5,149160.0,Bachelors,66699.0,73912.0,69.9,78.2,86441.0,15.67,6.54,9,2.0,1632750.0
1042,Manufacturing,Mombasa,Q3,1.6,8,155518.0,Diploma,1982.0,1964.0,119.4,85.1,0.0,19.05,6.61,4,3.4,2162596.0
1043,Manufacturing,Nairobi,Q3,11.1,7,237000.0,Certificate,9035.0,7701.0,76.6,61.3,198178.0,17.13,6.59,7,5.0,4293399.0
1044,Manufacturing,Nairobi,Q4,2.9,6,167189.0,Secondary,17700.0,16198.0,86.6,82.0,688319.0,18.72,7.46,0,4.0,3139942.0
1045,Retail,Kisumu,Q4,3.3,14,462953.0,Certificate,56092.0,58817.0,71.1,25.1,235395.0,18.44,7.35,14,3.6,1897378.0
1046,Hospitality,Mombasa,Q1,12.6,10,219775.0,Masters,7798.0,7822.0,36.4,42.7,0.0,15.63,6.68,4,3.2,4376939.0
1047,Retail,Other,Q3,1.3,7,178621.0,Diploma,3926.0,3733.0,108.5,59.2,0.0,13.59,6.58,6,4.4,3107679.0
1048,Services,Nairobi,Q2,6.9,15,380051.0,Certificate,11739.0,14165.0,53.2,59.9,0.0,12.72,7.16,10,4.0,2577995.0
1049,Services,Nairobi,Q4,9.8,9,154857.0,Bachelors,16044.0,17910.0,52.9,86.4,432104.0,10.42,7.32,4,3.9,2932768.0
1050,Retail,Nairobi,Q3,12.0,5,162149.0,Certificate,25420.0,26572.0,59.6,33.0,593107.0,19.31,6.67,2,4.6,3038559.0
1051,Manufacturing,Kisumu,Q4,6.5,8,136174.0,Certificate,35491.0,37928.0,29.0,43.2,0.0,14.44,7.27,10,4.6,4753676.0
1052,Retail,Mombasa,Q2,8.2,16,560959.0,Secondary,44319.0,45595.0,181.0,53.1,319592.0,10.04,7.01,4,4.0,4246016.0
1053,Retail,Nakuru,Q3,9.8,9,287701.0,Secondary,6198.0,5886.0,104.2,43.6,606336.0,19.45,6.75,4,2.4,2059896.0
1054,Retail,Other,Q1,4.7,8,230172.0,Bachelors,1732.0,1961.0,34.7,32.1,0.0,15.8,6.93,3,2.9,796635.0
1055,Hospitality,Nairobi,Q4,2.6,15,414189.0,Bachelors,24772.0,27698.0,149.7,44.5,356983.0,18.6,7.35,4,3.2,6161452.0
1056,Manufacturing,Nakuru,Q1,13.2,13,400841.0,Bachelors,7645.0,6818.0,47.6,49.6,0.0,14.66,6.84,5,3.7,3475033.0
1057,Technology,Nairobi,Q2,7.6,12,297723.0,Bachelors,14650.0,15648.0,,86.8,0.0,12.96,7.12,3,4.9,5318970.0
1058,Retail,Nairobi,Q4,5.3,4,136573.0,Certificate,18542.0,19968.0,47.3,32.6,0.0,16.93,6.99,5,5.0,1857404.0
1059,Agriculture,Mombasa,Q4,1.7,10,346276.0,Secondary,15573.0,15951.0,134.6,72.9,0.0,17.19,7.26,4,4.0,1536180.0
1060,Manufacturing,Nairobi,Q2,0.6,11,266555.0,Diploma,3397.0,4137.0,122.2,83.0,154537.0,14.6,7.09,4,4.1,3285332.0
1061,Technology,Kisumu,Q2,6.8,8,250271.0,Masters,26757.0,32352.0,,43.7,0.0,19.7,7.05,4,2.5,2277990.0
1062,Manufacturing,Nakuru,Q1,0.5,9,112282.0,Bachelors,83305.0,84955.0,63.7,60.7,0.0,18.53,6.84,5,3.4,20946055.0
1063,Retail,Eldoret,Q4,5.2,12,193102.0,Certificate,22091.0,22801.0,101.8,67.7,0.0,17.31,7.57,7,3.3,1340804.0
1064,Manufacturing,Kisumu,Q1,3.0,10,304466.0,Diploma,92295.0,94398.0,100.1,64.0,0.0,11.95,6.75,5,3.2,2682849.0
1065,Hospitality,Kisumu,Q1,3.6,13,318151.0,Bachelors,1931.0,1933.0,66.0,56.8,0.0,11.5,6.64,4,,2496788.0
1066,Technology,Mombasa,Q2,11.4,3,70758.0,Bachelors,11546.0,11273.0,,40.1,0.0,19.34,7.15,7,3.3,2006768.0
1067,Hospitality,Nairobi,Q1,3.0,9,268574.0,Bachelors,74387.0,81122.0,105.2,69.6,0.0,8.5,6.75,8,2.2,2293776.0
1068,Manufacturing,Nairobi,Q1,5.4,12,302006.0,Certificate,11249.0,13576.0,21.5,46.8,457325.0,15.21,6.78,7,4.4,3275883.0
1069,Retail,Nakuru,Q3,3.0,9,191442.0,Secondary,28232.0,33144.0,83.3,55.6,0.0,15.97,6.46,6,4.7,1907494.0
1070,Hospitality,Other,Q3,6.3,6,100910.0,Certificate,22474.0,25017.0,80.3,58.9,0.0,13.93,6.84,5,3.9,1639772.0
1071,Services,Nairobi,Q2,5.7,6,98335.0,Secondary,18020.0,15451.0,135.1,73.8,172884.0,15.39,6.76,9,3.6,2066110.0
1072,Manufacturing,Kisumu,Q4,5.2,3,103279.0,Masters,44675.0,40245.0,87.6,97.4,0.0,16.84,7.34,5,3.0,2115436.0
1073,Hospitality,Eldoret,Q3,9.8,13,352221.0,Diploma,23109.0,26232.0,93.1,38.8,194471.0,13.62,6.5,3,3.0,2983032.0
1074,Technology,Other,Q1,1.3,7,253036.0,Certificate,39270.0,46321.0,,56.2,0.0,18.32,6.68,7,4.6,2301941.0
1075,Services,Kisumu,Q3,1.0,7,181522.0,Secondary,75676.0,82812.0,46.0,22.3,557492.0,17.36,6.63,6,3.1,2107361.0
1076,Hospitality,Kisumu,Q3,1.9,8,242126.0,Diploma,45653.0,46819.0,82.2,87.6,179877.0,14.92,6.62,10,5.0,4272674.0
1077,Agriculture,Nakuru,Q4,5.8,12,347934.0,Diploma,8967.0,10385.0,15.0,56.0,173746.0,12.86,7.39,9,4.5,2861955.0
1078,Agriculture,Other,Q1,7.1,9,240280.0,Secondary,105475.0,117107.0,55.0,48.4,617914.0,15.21,6.76,14,4.0,1726104.0
1079,Manufacturing,Nairobi,Q1,0.2,6,167572.0,Bachelors,34639.0,39523.0,30.4,56.1,0.0,22.25,6.78,7,5.0,6118781.0
1080,Hospitality,Other,Q2,7.0,11,302414.0,Certificate,19460.0,17542.0,47.5,57.3,104851.0,13.08,7.08,4,4.7,2870462.0
1081,Retail,Nairobi,Q2,4.0,9,175628.0,Certificate,7500.0,8081.0,17.7,38.9,302241.0,20.4,7.09,5,3.4,1380691.0
1082,Technology,Other,Q4,13.5,5,162703.0,Secondary,24257.0,28913.0,,81.1,0.0,9.88,7.37,3,2.9,1608297.0
1083,Technology,Nairobi,Q3,6.7,10,387470.0,Diploma,12360.0,13499.0,,69.2,203945.0,12.75,6.54,6,3.4,3277642.0
1084,Services,Nairobi,Q3,12.5,10,381122.0,Bachelors,5723.0,6443.0,31.2,72.3,867111.0,13.76,6.61,7,3.6,5110156.0
1085,Technology,Nairobi,Q3,11.0,9,234889.0,Bachelors,8221.0,8656.0,,40.0,196060.0,18.54,6.32,9,3.1,2597448.0
1086,Services,Mombasa,Q4,4.0,7,177809.0,Primary,4715.0,4991.0,49.9,38.8,0.0,15.68,7.24,8,2.8,896099.0
1087,Services,Nairobi,Q2,9.0,12,303193.0,Masters,17115.0,19892.0,93.5,52.5,0.0,19.69,6.84,10,3.9,5553557.0
1088,Services,Nairobi,Q1,4.0,6,172906.0,Bachelors,20943.0,20868.0,59.6,72.6,0.0,14.44,6.93,5,4.4,2220357.0
1089,Agriculture,Mombasa,Q1,14.5,8,211198.0,Secondary,31269.0,30912.0,22.1,66.0,93944.0,15.33,6.84,5,5.0,3761867.0
1090,Hospitality,Mombasa,Q2,4.3,11,240229.0,Secondary,33898.0,34296.0,16.1,37.9,479755.0,14.45,7.18,4,,2496788.0
1091,Retail,Eldoret,Q3,7.3,6,128527.0,Secondary,14817.0,15586.0,54.9,69.7,0.0,21.98,6.29,8,4.2,1196230.0
1092,Manufacturing,Other,Q2,16.3,12,372586.0,Bachelors,16501.0,15201.0,58.9,33.6,47235.0,11.92,7.37,6,2.2,5877006.0
1093,Hospitality,Nakuru,Q2,7.5,8,51058.0,Secondary,27006.0,29935.0,109.0,40.4,101217.0,13.87,7.01,3,4.4,2425170.0
1094,Retail,Nairobi,Q2,3.7,8,219029.0,Certificate,8635.0,8954.0,33.5,58.5,38463.0,12.37,7.13,8,,2496788.0
1095,Agriculture,Nairobi,Q4,1.7,13,292285.0,Bachelors,38162.0,42676.0,144.0,29.2,0.0,17.33,7.53,7,,2496788.0
1096,Hospitality,Other,Q4,1.3,5,166808.0,Bachelors,17711.0,15594.0,22.3,33.8,0.0,11.85,7.25,6,3.7,620212.0
1097,Retail,Nairobi,Q1,7.0,5,182349.0,Diploma,42852.0,47934.0,22.5,89.1,105582.0,21.33,6.72,6,3.5,3546895.0
1098,Services,Mombasa,Q1,4.9,10,375934.0,Bachelors,25079.0,29015.0,53.9,85.1,0.0,15.76,6.83,6,2.5,3862561.0
1099,Services,Other,Q1,2.0,8,207759.0,Secondary,19374.0,21022.0,107.0,100.0,605485.0,16.82,7.23,6,,2496788.0
1100,Retail,Other,Q4,8.4,9,201400.0,Bachelors,51527.0,54227.0,75.4,64.9,0.0,16.98,7.45,11,2.9,2529290.0
1101,Retail,Mombasa,Q2,8.3,9,214754.0,Secondary,5379.0,6021.0,32.7,69.2,549931.0,15.44,7.34,7,3.2,1679091.0
1102,Hospitality,Nakuru,Q4,4.8,9,267248.0,Secondary,30233.0,34820.0,185.7,51.6,0.0,15.89,7.58,7,4.6,2588225.0
1103,Services,Mombasa,Q3,12.8,15,248788.0,Masters,66741.0,72870.0,73.5,47.3,130936.0,15.77,6.56,10,3.4,8666393.0
1104,Services,Eldoret,Q3,1.1,16,611407.0,Secondary,25932.0,28469.0,77.6,74.2,0.0,17.16,6.35,9,3.2,2435649.0
1105,Retail,Nairobi,Q2,3.8,12,321642.0,Secondary,22139.0,26180.0,101.1,85.0,0.0,12.87,7.26,6,4.2,5182809.0
1106,Services,Nairobi,Q2,7.5,11,347654.0,Diploma,43607.0,48442.0,79.2,72.3,237955.0,12.33,6.88,4,4.0,6321430.0
1107,Retail,Kisumu,Q1,2.2,6,98773.0,Secondary,14736.0,14529.0,48.5,36.5,285766.0,18.13,7.04,9,5.0,1993358.0
1108,Hospitality,Nairobi,Q3,8.9,7,172499.0,Secondary,18412.0,21199.0,155.6,63.6,0.0,15.49,6.53,9,4.5,2049808.0
1109,Technology,Nakuru,Q2,10.7,10,166922.0,Diploma,7524.0,7825.0,,38.1,799014.0,9.08,6.7,7,,2496788.0
1110,Retail,Mombasa,Q2,0.4,9,289616.0,Bachelors,13996.0,14733.0,170.6,47.9,59529.0,13.98,7.05,11,4.3,1480034.0
1111,Retail,Other,Q1,13.1,8,202225.0,Bachelors,36309.0,38435.0,51.8,91.0,0.0,20.4,6.9,7,4.2,2249414.0
1112,Hospitality,Other,Q4,7.2,9,292432.0,Secondary,18800.0,21197.0,152.2,28.6,694117.0,14.99,7.36,6,5.0,1327260.0
